Date,RY.TO,BNS.TO,BMO.TO,POW.TO,TD.TO,CM.TO,FFH.TO,BN.TO,NA.TO,LB.TO,CWB.TO,GWO.TO,IGM.TO,ONEX.TO,CIX.TO,GSY.TO,MFC.TO,IAG.TO,SLF.TO,X.TO,EQB.TO,IFC.TO,EIF.TO,SII.TO,TCN.TO
2014-11-07,-0.000986007,0.003860287,-0.003807195,0.008040208,-0.001432644,-0.003096957,-0.004680985,0.016692349,0.001665093,-0.000807212,0.001353964,0.013703447,0.038105966,0.00110559,0.012903694,-0.075549336,0.00282971,0.020368129,0.010789398,-0.007478326,0.004147337,0.017310528,-0.003600032,0.016461272,0.015267632
2014-11-10,0.006147411,0.010613249,0.001598371,0.014574763,0.009631387,0.003966331,0.016352418,0.018342678,-0.00222083,0.002218022,-0.002710229,0.007395922,0.022763779,0.018455366,-0.010250507,-0.004138493,0.008910029,0.007158173,0.01927894,-0.005645302,0.050656826,0.000250561,-0.000515455,0.051701304,0.016280778
2014-11-11,0.002571055,0.002782402,-0.002090197,-0.000328867,0.0019497,0.000193126,-0.005671748,-0.01852045,0.004990312,-0.003430063,0.007032505,0.005205789,-0.011630434,-0.016720293,-0.003243489,0.004597586,-0.000467012,-0.001381218,0.001467776,-0.014254531,-0.009222018,-0.011968636,0.012804242,-0.0116957,-0.004981541
2014-11-12,0.005608467,0.002920088,0.006625279,0.00590339,0.009696679,0.002410808,-0.00921665,0.003731503,0.000552891,0.01305115,0.009389993,0.004570806,-0.006496883,0.00062983,0.003832146,-0.007366225,0.012070665,0.022329568,0.007548913,0.015197258,-0.009604896,-0.005465105,0.085313311,-0.031875597,0.009938233
2014-11-13,-0.001216297,0.002184734,0.006460674,0.006843805,0.000876557,0.007293099,0.020437905,0.001417996,0.004229358,0.001992968,-0.012089134,0.005458082,0.004614992,-0.003154443,0.003524154,-0.002313528,-0.003235635,0.001126368,-0.001699713,0.012739589,-0.000594138,0.017684067,0.004662137,0.024001431,0.012285217
2014-11-14,0.000729914,-0.001164592,-0.00133713,-0.005863169,0.000175279,-0.001339441,0.002048033,-0.008537914,0.002015784,-0.001394734,0.002429908,0.000907056,0.000418594,-0.019783763,0,0.006463471,0.006460697,0.01430136,0.000243264,-0.006724201,0.010052107,0.001751562,0.04901159,0.02729224,0.002438974
2014-11-17,0.000243186,0.001600615,-0.003046577,0.009429692,0.002974909,0.000956883,-0.00052519,0.002854313,0.008206732,0.003978985,0.011792982,-0.003026033,-0.000418594,0.008503949,-0.000586719,-0.005074899,0.004131312,0.003544287,0.005572027,-0.000749685,0.000146928,0.003119613,0.018864343,0,0.002433194
2014-11-18,-0.001095059,0.005799584,0.002437713,0.013500348,-0.004202586,0.001147082,0.007831855,0.004088139,-0.016111948,0.002974547,0.001597297,0.002421452,-0.000837457,0.018363742,0.00818022,-0.002779133,0.003657752,0.000883726,0.004339538,-0.002629324,0,0.002985603,0.009085482,-0.023347351,0.00242698
2014-11-19,0.009209853,0.007059237,0.004979408,0.001276327,-0.00017552,0.001050416,0.020935609,0.002126645,0.000922854,0.003359948,0.011637482,-0.003027575,-0.005039854,0.001097558,-0.004958534,0.004627373,0.000912643,0.0088515,-0.001444421,0.000757602,-0.018553379,0.008781198,-0.004749157,0.007936395,0.007246561
2014-11-20,0.001687386,0.003725322,0.003144456,0.00318371,0.003154353,0.000477216,0.022349992,-0.020567647,-0.007217636,-0.002370448,-0.002369702,0.000303107,0.007759202,-0.001411491,0.000876723,0.015575355,0.006363308,-0.004637325,0.002646589,-0.003223778,-0.003151027,-0.006299306,-0.001731994,-0.011928422,0.015522597
2014-11-21,-0.00616047,0.001143618,-0.000724949,0.006653109,-0.004910745,-9.562E-05,-0.005679159,0.005406685,-0.00484088,0.003356726,-0.000526875,0.001211511,0.007077414,0.006724778,0.002917222,0.033962345,-0.000228034,0.007497104,-0.001924205,0.012832976,0.017873538,-0.003103166,-0.007396702,0.027615157,0.025732608
2014-11-24,-0.000727275,0.002710676,0.00542356,-0.002529147,-0.001935626,-0.005068836,-0.008501408,0.002153915,-0.004676653,-0.01189799,-0.011671438,0.004531392,-0.001453406,0.014544748,0.0008738,0.050963708,0.011345548,0.00656925,0.009185661,-0.001125742,0.00368394,-0.018187965,0.003488516,0.00775188,0.010338685
2014-11-25,-0.001820364,-0.000855484,0.000360341,0.00945168,0.00035208,0.00992256,0.010835773,0.011057867,-0.002065088,0.005570049,0.000533667,0.007506493,-0.001454685,-0.002923199,-0.000291402,-0.002089729,0.013002051,0.014516345,0.00360283,0.006362269,-0.005752529,0,0.000869218,-0.02739891,-0.018455015
2014-11-26,0.005693368,0.000997909,0.004316174,0.004692678,0.005093451,0.007472137,0.001708172,0.000356023,0,0.010458551,0,0.001793304,-0.00187409,0.000924091,0.000437356,-0.027573471,0.004000851,0.01218605,0.005022104,0.008174445,0.020353348,0.009824599,0.012393121,-0.007968126,0.019597412
2014-11-27,0.006500966,0.009216494,0.003463206,0.017020536,0.007331172,0.00338684,0.00173998,0.011846905,0,-0.002555012,-0.04221207,0.003576466,0,0.005372786,-0.001167706,-0.010810982,0.005750966,0.006565757,0.007604701,-0.020561798,-0.011517094,-0.005151736,-0.006068913,-0.016129409,-0.00687317
2014-11-28,-0.002042299,-0.00495238,-0.000238363,-0.004921735,0.002085049,9.37996E-05,0,0.010491499,-0.001692199,0.003732018,0.00416395,0.007705949,-0.009633669,-0.006605199,-0.010280413,0,0.004401484,0.000844107,0.004487996,-0.028543483,0.002928537,0.000125715,-0.002176492,-0.008163266,-0.004607913
2014-12-01,-0.004579962,-0.019623739,-0.00682039,0.005228304,-0.009591263,-0.003668902,0.026110532,-0.018964538,-0.015363324,-0.003928669,-0.039841831,-0.011447153,-0.01633616,-0.014435544,-0.006219614,-0.023758277,-0.006609578,0.003999496,0.000706572,0.010631184,0.014514064,0.002893143,0.00564915,-0.016529152,-0.016298328
2014-12-02,-0.016565147,-0.002752257,-0.022707694,0,-0.00456625,0.003575102,0.001893067,0.01355773,-0.009409473,-0.003944994,-0.017740684,-0.002413784,-0.005577287,-0.016393906,-0.002081801,-0.010743195,0.001325587,-0.013749354,-0.004721504,-0.002117164,-0.010865777,-0.001508439,-0.035276846,-0.033901725,0.009345515
2014-12-03,0.002085562,0.000724784,-0.005048347,0.004285495,0.001758353,0.006365802,0.011233683,-0.001750705,-0.011058366,0.021119521,0.019756735,0.014099351,0.022123873,0.02944178,0.015362175,-0.001801503,0.012286095,0.005098769,0.020841308,0.005380797,0.033658558,-0.003654814,0.027446456,-0.004319546,-0.022340781
2014-12-04,-0.011835863,-0.020649113,-0.009923832,-0.020053084,-0.051931485,-0.034557944,0.017764448,-0.019280497,-0.016919764,-0.00426616,-0.047424453,-0.013797554,-0.014196543,-0.008991156,-0.021333945,-0.010424176,-0.024278578,-0.024453926,-0.013297155,0.002870012,-0.003668604,0.003151295,0.017317295,-0.008695782,-0.007159632
2014-12-05,-0.002856824,-0.020631593,0.000747456,0.00806938,0.004063379,-0.011562411,-0.022326004,0.015770772,-0.013986083,-0.008979698,-0.021958676,0.00872073,0.005320444,-0.003119022,0.006269614,0.016267858,0.027761492,0.030791094,0.013760477,-0.00728785,0.003668604,-0.001889573,-0.010787797,0.025863612,0.010720617
2014-12-08,-0.006864209,-0.017216686,-0.011527444,-0.007514209,-0.028607586,-0.006863973,0.001412205,-0.014164694,-0.010924778,-0.017604734,-0.028779079,-0.003900093,-0.030824342,-0.007683264,-0.027456959,-0.031416171,-0.008729873,-0.01741757,-0.013995808,-0.011032212,-0.049367562,0.002518852,-0.018389453,-0.00426495,-0.010720617
2014-12-09,0.000751129,0.004752441,-0.000756423,-0.018075371,0.000568752,0.000688324,-0.007248013,0.001247541,-0.025338277,0.003187774,-0.015028252,-0.013008522,-0.021910993,0.002986029,-0.013241201,-0.015381437,-0.015908445,-0.028250426,-0.00588989,-0.019456647,-0.040156689,0.006019694,-0.016035591,0.025318391,0.015448958
2014-12-10,-0.016402072,-0.019615978,-0.020771809,-0.037826388,-0.005513111,-0.0147588,0.014822717,-0.016701288,-0.027498053,-0.054575407,0.001609303,-0.018749712,0.00290463,-0.00914387,-0.018457972,-0.053545125,-0.03906027,-0.050400669,-0.023670825,-0.01278232,-0.025270229,-0.005265191,-0.026388738,0.004157664,-0.027497499
2014-12-11,-0.001527713,0.003270391,0.007057359,0.003648943,0.000762484,-0.002698189,-0.002887423,0.012417665,0.011089944,0.011903301,-0.010020938,0.009879465,-0.029433494,0.010241961,-0.002212994,-0.056051455,0.003236647,0.035522699,0.010589241,0.015160606,0.009931686,0.016181171,0.017367079,-0.033758603,0.019208173
2014-12-12,-0.013855001,-0.009372459,-0.001535702,-0.008312823,-0.01130173,-0.025128105,0.010846762,-0.017501277,-0.038262387,-0.035929058,-0.020489903,-0.006163059,-0.005761322,-0.002982944,-0.014985056,-0.087011624,-0.027617131,-0.056131929,-0.018605746,0.005922051,-0.009773358,-0.000622419,0.016180061,0.008547499,-0.009557816
2014-12-15,0.00219348,-0.000156866,0.016258355,-0.010067066,0.004228976,-0.001745711,-0.009476307,0.012301002,0.009867525,0.017703423,-0.018194379,-0.011503375,0.008743924,0.017302378,0,-0.032541992,0.000474829,-0.0049819,-0.001709232,-0.006912478,-0.002061315,0.004348173,-0.001338139,-0.00426495,0.005984407
2014-12-16,0.012552788,0.007506214,0.004901832,0.006052568,0.007453791,0.009106301,0.004921695,-0.000899303,0.006740983,0.012396248,-0.004430368,0.003745404,0.007304101,0.004471312,0.0168821,0.047298357,0.001895935,0.013699031,-0.000733098,-0.004170279,0.011677559,0.010972497,0.024692696,0.00426495,0.014218099
2014-12-17,0.013528454,0.013000907,0.006249263,0.012989191,0.01098258,0.008519477,0,0.012162499,0.022925821,0.005206365,0.06030311,0.009610518,0.010182278,0.016630189,0.010369047,0.053207012,0.028012912,0.019512678,0.007065191,0.008718143,-0.000784924,0.002082134,-0.000436174,0.025211104,0.009367998
2014-12-18,-0.004657199,-0.001384758,0.004847551,0.014455148,0.004884402,0.000605784,-0.007416683,0.015348262,0.025513718,0.021983733,0.038478472,0.012266921,0.018070778,0.007236882,0.013043902,-0.025427347,0.012354446,0.018236263,0.000728113,-0.012506403,0.010309828,0.003053808,-0.016695408,0.016461191,0.020761988
2014-12-19,-0.000504882,0.002306837,-0.006344,0.009413812,0.011922683,-0.000100815,0.021277564,-0.003683229,-0.008293771,0.0054716,0.002780995,0.006682445,0.014050649,0.000450365,0.002772815,0.058527124,0.009504266,-0.001129892,0.008214726,0.018015034,-0.004204696,-0.000244199,0.012328471,0.012170844,-0.003430971
2014-12-22,0.003150676,0.005973975,0.00894439,0.011245255,0.008115302,0.016914679,-0.010385537,0.008224807,0.010974553,-0.004050221,-0.015547465,0.001210585,0.000871926,0.014459371,0,-0.007261552,-0.002706039,-0.007947021,-0.005065925,-0.003340984,-0.00203105,0.001097555,-0.010558423,-0.016260547,0.006849777
2014-12-23,0.009642569,0.011388813,0.010089578,0.016162339,0.013138811,0.009778363,0.005922313,0.006254073,0.032346465,0.008084332,0.032981488,0.013515591,0.010616473,0.016293867,0.009188818,0.041731861,0.012120825,0.027873488,0.019636816,-0.000393405,0.023795977,0.016319445,0.003972602,-0.008230396,-0.009143162
2014-12-24,0.000872035,0.000603996,0.000612238,-0.002202652,0.003258054,-0.000893828,-0.002769316,0.008279146,-0.00242025,0.00682031,-0.005472529,0.001788509,0.00494462,0.004068827,-0.002441791,0.015920856,0.000892221,0.001771763,0.00023719,0.011551646,0.00365788,-0.003362489,0.017034777,-0.008298756,0.009143162
2014-12-29,0.006330225,0.010357923,0.007800139,0.003459684,0.006483845,0.002877994,0.006422525,0.002230566,0.009046438,0.01409472,0.01242242,0.004160493,0.002882787,-0.019918639,-0.003532384,0.024379257,-0.000445778,-0.002658689,0.007557497,-0.015102508,-0.002894451,0.006594848,-0.009414214,0.01242213,0.007986556
2014-12-30,-0.004836965,-0.008548783,-0.004136018,-0.004090514,-0.004678414,-0.010360082,-0.011410001,0.002738049,-0.011472444,-0.008403569,-0.002411604,-0.00118686,0.002162097,-0.002221434,-0.003699233,-0.028335833,-0.006263993,-0.01700646,-0.00400726,-0.008136308,0.000914753,0.001075017,0.002636188,0.004107022,-0.0137304
2014-12-31,-0.002365296,-0.001206172,0.001826796,0.001260391,0.001261695,-0.000300212,-0.002001976,-0.004968615,0.000809381,0.00401065,-0.011536428,-0.002675961,0.000216274,0.000148268,-0.002783549,-0.005964781,-0.004498503,0.00270456,-0.009733384,0.008136308,0.001066473,0.001073862,0.017830359,0,0.004597683
2015-01-02,0.005716282,0.013992865,0.004492276,-0.001260391,0.00326499,0.005194871,-0.021333981,0.016354787,0.012262669,0.001799499,-0.007355397,-0.002086181,0.005813469,0.00546991,0.004634552,-0.019633281,0.002701435,0.004042905,0.004759333,0.025366795,-0.021860342,0.006063749,-0.00432017,0.024292675,0.023796915
2015-01-05,-0.022810232,-0.019256339,-0.022541801,-0.019096606,-0.02345276,-0.019926033,0.014956661,-0.009678478,-0.050189903,-0.007620111,-0.051438917,-0.009291261,-0.009058191,-0.011864145,-0.012719002,-0.019507121,-0.02688664,-0.007650653,-0.020386406,-0.008125304,-0.001401806,-0.009647833,-0.00260092,0.007968126,-0.007869409
2015-01-06,-0.007125234,-0.012521611,-0.013974282,-0.021108142,-0.016449261,-0.028560545,-0.001356491,-0.005646115,-0.001892815,-0.035443615,-0.045718516,-0.017925486,-0.019468668,-0.029984387,-0.019228361,-0.04941259,-0.023366051,-0.046703123,-0.031506274,-0.007604474,-0.021583964,-0.008655058,-0.047553145,-0.007968126,-0.037957661
2015-01-07,0.00038288,0.002830831,-0.000376879,0.009147541,-0.003208779,0.000209424,-0.001805967,0.017012817,0.012134162,0.006236884,0.001355133,-0.0009201,0.007701154,0.007968154,0.008556493,-0.009852582,0.005187451,0.003544457,0.01636863,-0.013597682,0.009667916,0,0.019383065,0.003991802,0.023175882
2015-01-08,0.006107741,0.007978034,0,0.007451956,0.006407908,-0.004506767,-0.008410168,0.028765773,0.011577618,0.001657171,0.007756041,0.003369941,0.001314785,0.013793597,0.003779343,0.015825799,0.019563192,0.004940625,0.003683828,0.005934807,-0.003159477,-0.000482633,0.007560935,0,0.044800503
2015-01-09,-0.017273478,-0.018398028,-0.016347079,-0.012015134,-0.012096092,-0.014388997,0.008426656,-0.002625704,-0.027507341,-0.012073716,-0.0159137,0,-0.013887718,-0.013946487,0.00157085,-0.034143929,-0.016744669,-0.014657551,-0.014815094,-0.008915666,-0.014503524,-0.005936763,0.001769979,0.031375235,0.015217669
2015-01-12,-0.008685205,-0.015030746,-0.009628534,-0.005897722,-0.009553085,-0.007379883,-0.007507183,0.008019955,-0.031987338,-0.009046117,-0.05507263,-0.009216855,-0.014983962,-0.000610444,-0.016137084,-0.014105037,0.000468912,0.0056988,-0.003738485,-0.00698939,-0.039124589,0.002427632,-0.01156621,0.052643719,-0.010845964
2015-01-13,-0.001433255,-0.002419345,-0.015469492,0.004590268,-0.002691443,0.006420418,0.007457482,0.022088959,0.000436326,0.003586283,0.01999386,0.004004413,-0.00067618,0.058006465,0.010155656,-0.022989194,-0.007057584,0.021552113,-0.001999662,-0.029282486,-0.019385056,0.032906943,0.014216294,0.021739974,-0.002183601
2015-01-14,-0.013387597,-0.004370505,-0.013453149,-0.018155292,-0.027516464,-0.020039407,0.024361719,-0.011225259,-0.018486414,-0.01015933,-0.006739034,-0.021753611,-0.009287771,0.000144483,-0.004113405,-0.011696279,-0.035563156,-0.037304017,-0.048965232,-0.022538743,-0.021854268,-0.021338064,-0.020049598,0.010695157,-0.022100225
2015-01-15,-0.007426965,-0.005040815,-0.001196165,-0.015780236,-0.012143115,-0.004362362,0.001100013,-0.00614677,-0.002669014,0.001063258,-0.003565404,-0.016471646,-0.01328777,-0.009266201,-0.001268829,0.005865387,-0.027276875,-0.023117944,-0.017225604,0.004633134,-0.003659905,-0.001918722,0.004938291,0.017575474,-0.003357532
2015-01-16,0.005178144,0.004554477,0.006096712,-0.001015659,0.005592139,-0.009996231,-0.001433789,0.002106983,-0.005359591,-0.00127582,-0.009328975,0.005414695,0.001152676,-0.003205118,0.014184397,0.015089926,0.016949704,-0.009150992,0.001602665,0.006909085,0.022445658,-0.003969436,-0.043474929,0.013840976,-0.004494222
2015-01-19,0.003832984,0.000486338,-0.002645856,0.004056791,0.006550976,0.003856651,0.00329659,-0.013201939,0.010247003,0.004881814,-0.001804096,0.000952528,0.008715534,-0.006147397,-0.000939549,0.073284821,0.00345423,0.005698469,0.011410604,0.001459174,0.02245357,0.001204519,0.005131978,-0.013840976,0.002249494
2015-01-20,-0.005157919,-0.000161941,0.001853399,-0.006091541,-0.002178922,0.000659695,4.92926E-05,-0.002464155,-0.00088659,-0.003818534,-0.0039807,-0.001905612,0.000456536,-0.007812254,0.009354933,-0.011305695,-0.01839483,-0.00544964,-0.010610463,-0.010681798,-0.020066073,0.003125131,0.006493405,-0.00349041,-0.003376568
2015-01-21,0.015787352,0.018484981,0.016394365,0.020161983,0.010258434,0.017215199,0.023209421,0.026616185,0.00155175,0.011832115,0.042242686,0.013893414,0.002735123,0.014543134,0.023313739,0.036154811,0.015435067,0.014548182,0.010346333,-0.002107998,0.009999178,0.010386155,0.010120022,-0.01054513,0.012325124
2015-01-22,-0.015275732,0.015643751,0.015233993,0.021718476,0.017317231,0.004634309,0.033438021,0.032769106,-0.008899033,0.017283038,0.004508138,0.008741589,0.020057541,0.023065373,0.000909456,0.028316307,0.017144355,0.022989816,0.039078848,-0.010606745,-0.000168671,0.032828074,0.012280813,0.007042345,0.043580047
2015-01-23,0.009458556,0.000626811,0.004984751,0.001301445,0.011126233,-0.000107362,0.021245068,0.002476724,0.017280023,0.00041304,0.01306305,0.01695245,0.016814404,0.008656044,0.011745352,-0.006620938,0.014943554,0.005962833,-0.000507957,0.015028282,-0.014953729,-0.011326555,0.006309209,-0.007042345,0.001065692
2015-01-26,-0.001459507,-0.005183842,-0.003831933,-0.000325335,0.000572223,-0.004310783,-0.008299645,0.003549832,-0.002639046,-0.010162858,-0.025247485,-0.007362254,-0.026680093,-0.011366911,-0.016604685,0.006113095,0.002866931,-0.011961725,-0.001525019,0.000209932,-0.019709933,-0.01475459,-0.010840467,0,0.005310556
2015-01-27,-0.002526006,-0.00426186,-0.000384383,0.000650405,-0.004203537,-0.004220707,0.019094343,-0.00478745,-0.003308751,0.002082197,-0.014109822,-0.000307652,0.001576004,0.01320194,-0.0015232,-0.005602074,-0.025122136,-0.017480372,-0.019777039,0.007949556,0.005224775,0.006232594,-0.023897966,-0.028675595,0.017848305
2015-01-28,-0.015968279,-0.011134249,-0.011071138,-0.006194001,-0.020112558,-0.009152691,0.010649312,-0.004965706,-0.000884196,-0.000208008,-0.029562117,-0.006798625,-0.011084781,-0.016494589,-0.006596876,-0.00460745,-0.006872942,-0.008115184,-0.002857509,-0.018294915,-0.061982731,-0.007767352,-0.019147546,0.018018332,-0.011512722
2015-01-29,0.002432071,-0.000640321,-0.002881769,0.005543595,0.008752275,0.000109312,-0.004165473,0.013904209,0.007271163,-0.005215516,-0.027074129,0.009873708,-0.006160902,0.001862549,0.009803428,-0.025462773,0.013213109,0.004680448,0.014462934,-0.010024394,0.030396403,0.00553727,0.034713352,-0.007168247,0.003153001
2015-01-30,-0.032502411,-0.022989064,-0.044255034,-0.003583668,-0.020345147,-0.035536707,0.009811005,-0.006618942,-0.029859507,-0.021137731,-0.031699936,-0.011114995,-0.001832697,-0.001862549,-0.012269618,-0.038631186,-0.009280141,-0.005668711,-0.00359606,0.008962674,-0.006835757,-0.002234613,0.020082129,0.007168247,0.016650006
2015-02-02,0.01617771,0.016083522,0.016994385,0.015544268,0.014323998,0.012173148,-0.022503117,0.010905332,0.018155789,0.018834319,0.075825129,0.012035514,0.020202611,0.020997166,0.018651814,0.006543219,0.006846202,-0.00893736,0.037626242,0.016226255,-0.014362715,-0.002004178,0.008100916,0.003565123,0.005146435
2015-02-03,0.025993078,0.028439198,0.024370685,0.017835036,0.028046352,0.025768197,-0.006048871,-0.014154019,0.039203546,0.024232339,0.054937698,0.017936429,0.020903802,0.012971658,0.01144596,0.024162203,0.028346878,0.006462586,0.024480527,0.006874544,0.035261786,0.022864059,0.004026334,-0.007142951,-0.003084785
2015-02-04,-0.009398904,-0.006442987,-0.009517645,-0.009514798,-0.004556721,-0.002732991,-0.016522967,0.004328804,-0.006427853,-0.007599898,-0.037465003,-0.008776054,-0.005517086,-0.005140752,-0.003299925,-0.039496619,0.013644507,-0.016487951,0,-0.041973554,-0.001061422,-0.009502241,-0.004922816,0,0.017356036
2015-02-05,0.016854557,0.018277688,0.02128858,0.009830533,0.020902794,0.016719437,0.032462279,0.013180534,0.009626628,0.000618137,0.015084731,0.004246207,0.015589103,0.004308909,0.000300268,0.008791197,-0.001871524,-0.023962535,-0.012165318,0.002595109,0.019278773,0.011690659,0.016463307,0.014235091,0.013072546
2015-02-06,0.008979145,0.008170476,0.011376751,0.011919659,0.011119165,0.007081032,-0.02511227,-0.00335532,0.017516107,0.008208792,0.021358029,0.017402304,0.017064611,-0.009195983,0.01372378,0.015739561,0.019012648,0.033488928,0.010471085,0.0207289,0.028744549,0.015302262,-0.019609041,-0.032318799,-0.006012323
2015-02-09,0.004328914,0.005207036,0.0016698,0.006836657,0.004780559,0.00298908,-0.00831127,-0.010750952,-0.001465148,0.011985753,0.012868547,0.004451592,-0.001285363,0.014728522,0.004139468,0.002689291,0.00549741,0.021718534,0.008682944,0.004642772,-0.017010406,0.001019257,-0.006773363,0.021661536,0.002008085
2015-02-10,0.000261753,0.000457827,-0.001412786,0.004942797,0.000733456,-0.005343936,0.005059931,0.018966388,-0.018609179,0.001009553,-0.020394862,0.006493608,0.011937587,-0.006642662,-0.004731949,0.015454498,-0.007796482,-0.013271046,0.012885296,0.000631263,0.003596373,0.008006305,0.014841912,-0.010772065,0.00300446
2015-02-11,0.004048205,0.005633035,-0.000771262,-0.002159415,0.008032197,0.003850412,0.009156881,0.012497466,-0.004921372,-0.00121147,-0.032103446,0.000882312,-0.006803845,0.021701094,0.000592481,-0.003177927,0.005509413,0.000494577,-0.005229276,0.001261745,-0.004111045,0.012056402,-0.004922816,-0.021898567,-0.01409878
2015-02-12,0.008952591,0.009819878,0.009600041,0.01805724,0.009049742,0.007656563,-0.029268306,0.001046881,0.021853097,0.005438745,0.017226784,0.034949121,0.0004261,-0.016853066,0.00649705,-0.013351406,-0.023628337,-0.00669895,-0.067275213,0.021412357,0.012452414,-0.006903496,-0.009466406,-0.029965,0.009086235
2015-02-13,0.001548845,0.010170428,0.002417695,0.017140585,0,0.005282358,0.010963355,0.01306814,0.001258527,-0.00180947,0.009712297,0.018003631,-0.036707067,-0.003321948,0.000883218,0.006430942,0.01072488,0.020207483,-0.006392917,0.007785191,-0.015891117,0.012325869,0.000905642,-0.046701124,-0.001005303
2015-02-17,0.002061175,0.002526586,0.003551733,0.028220692,0.00108066,0.005149807,0.074824068,0.002652342,0.00501761,0.012598667,-0.003804286,0.026411485,-0.01157115,0.004840639,0.002936405,0.030512863,0.017927634,0.04133917,0.007157248,0.015190151,0.007036765,0.000331158,0.017493221,-0.008000228,0.002009849
2015-02-18,-0.011780785,-0.014653226,-0.008392703,-0.016660016,-0.016880324,-0.016488791,-0.002358538,-0.005755397,-0.003761147,-0.009584455,-0.018888382,-0.018636113,-0.010122761,0.002342963,0.018882334,-0.001037011,0.006358004,0.00116973,-0.002039722,0.005456186,-0.003769626,0,0.000888982,0.008000228,-0.004023746
2015-02-19,0.005713335,-0.000452133,0.002168576,-0.008286166,-0.003300413,-0.003202369,-0.0003623,-0.002222153,0.000418762,0.000802078,-0.025390283,-0.007218328,-0.014346406,0.012991412,0.001725199,0.091152083,0.00226108,-0.011049722,0.00407551,-0.012369647,0.001715261,-0.009199639,-0.008476899,-0.008000228,-0.002018725
2015-02-20,-0.015922698,-0.00165891,-0.007546418,-0.001189363,-0.00903965,-0.016058884,-0.045816393,0.010769398,-0.003983777,0.004001823,0.00433701,-0.002789873,0.005718026,-0.015196386,0.010572946,0.030312221,0.002255777,0.006127529,0.011876128,0.009947826,-0.006016249,0.002113388,-0.013532004,0.011976553,0.027890225
2015-02-23,-0.011645358,-0.00499347,-0.006569305,-0.004772184,-0.007814404,-0.013233359,0.004390476,0.017454951,-0.011622008,-0.027121591,-0.028531709,-0.002517735,-0.007094587,-0.030534831,-0.005129755,0.005953839,-0.013938518,-0.004238085,-0.025415253,0.002018766,-0.009006129,-0.001334085,0.010391373,0.003960296,0
2015-02-24,-0.001065283,-0.010675677,-0.020234277,0.007149351,-0.005055655,0.007349216,-0.017524306,-0.009853987,-0.003192868,-0.002876998,0.02310736,0.002517735,0.025845728,0.00736887,0.002853311,0.055940403,0.012803074,0.000235819,0.01445584,-0.002018766,0.02117325,-0.013779718,0.013835949,-0.024001368,-0.015841953
2015-02-25,0.035987014,0.009157325,0.015441237,-0.002972792,0.012313643,0.007837889,0.002303119,0.002072399,0.032101801,0.025395331,0.046750824,-0.000838703,-0.00876649,-0.001695657,0.003849904,-0.020502542,-0.010964231,0.000237468,-0.007201799,0.008249372,0.001531677,0.007417611,0.017468871,0.016064747,0.001993819
2015-02-26,0.003464298,0.01133021,0.005180984,-0.005972083,0.009963424,0.032117843,-0.006200107,-0.000583397,-0.00455312,-0.012718627,-0.003813125,-0.004765258,-0.004526326,0.000424235,0.002558929,-0.006632424,0.000459353,-0.0042826,-0.012729055,0.001801224,0.001189693,0.007029371,-0.002633797,-0.01202393,0.003976503
2015-02-27,0.003069272,0.003598656,0.000645688,0.009835021,0.006039791,0.00460965,0.012316349,-0.010409889,-0.002076392,-0.00427567,0.009334331,-0.000113524,0.004526326,-0.002406064,-0.002843296,-0.024249527,-0.000459353,0.012086792,0.00651447,0.006777297,0.022174655,0.000110908,0.006135,0.004023702,-0.003976503
2015-03-02,-0.001149659,0.001794623,-0.004009988,0.008563469,-0.003473226,-0.001778674,-0.006116241,0.018833872,0.006009742,0.001631364,-0.010725136,0.008472379,0.009884629,0.009870419,0.009916303,0.010850329,0.004125857,0.003058166,0.005697883,0.020059825,0.013531561,0.025465347,-0.015408731,0.004008426,0.019725018
2015-03-03,-0.015200717,-0.01733133,-0.013440848,-0.007674211,-0.008089585,-0.008728989,0.013815305,-0.022377339,-0.013520805,0.000610483,0.003125832,-0.007905288,-0.003583267,-0.001825517,-0.006789236,0.014728704,-0.020333255,-0.006834667,-0.008819608,0.012383706,-0.003283182,-0.004453377,-0.018357447,-0.008032128,-0.022716862
2015-03-04,0,-0.009316706,0.001968379,-0.014023939,-0.000184588,-0.003067415,0.002160765,0.007221266,-0.004197266,-0.004079999,0.007255037,-0.010256623,-0.001347164,-0.000562852,0.001985034,0.000886081,-0.002805312,0.00094562,0.007010273,0.003647253,-0.012577025,0.015018393,0.004058683,0.004023702,0.008950559
2015-03-05,0.000778626,0.000153747,0.000393742,0.006588954,-0.000739164,-0.005631647,-0.002266682,0.007606838,0.000420336,-0.003481203,-0.073181537,-0.002867441,-0.021804088,0.002809286,-0.004543151,-0.019218477,-0.004222501,-0.009255912,0.01540458,0.002870102,-0.005343132,-0.015998679,-0.008587595,0.066043703,-0.035268161
2015-03-06,0.000778002,-0.008474216,-0.003150455,-0.010290696,0.003320793,0.006266967,0.006333936,-0.003796009,-0.00168298,-0.006791943,0.002219768,0.007723965,0.014136093,0.012266635,-0.004277485,0.007194162,0.021396369,0.006417467,0.010140102,0.004384738,0.000167545,0.01395913,-0.014632298,-0.03442012,-0.019679676
